X,Y,FID,village,settlement,facility_type,facility_name,managing_organization,donor,altitude
36.7988,-1.31533,1181,soweto east,Kibera,Waste collection bin / open dumping area,NaN,No one,N/A,1717.4
36.78974166,-1.310258849,1182,Mashimoni,Kibera,Waste collection bin / open dumping area,NaN,Other,NaN,1711.091738
36.78984298,-1.310786248,1183,Mashimoni,Kibera,Waste collection bin / open dumping area,NaN,No one,Darajani,1706.158501
36.77754333,-1.31531,1184,soweto west,Kibera,Waste collection bin / open dumping area,NaN,Other,None,1763.9
36.77678167,-1.314441667,1185,soweto west,Kibera,Waste collection bin / open dumping area,NaN,No one,None,1754.7
36.77653,-1.316508333,1186,soweto west,Kibera,Waste collection bin / open dumping area,NaN,No one,None,1763
36.77871833,-1.316911667,1187,Gatwekera,Kibera,Waste collection bin / open dumping area,NaN,No one,None,1655.5
36.77863667,-1.316925,1188,soweto west,Kibera,Waste collection bin / open dumping area,NaN,No one,None,1665.8
36.77833833,-1.31744,1189,Raila,Kibera,Waste collection bin / open dumping area,NaN,No one,None,1722.5
36.77759,-1.317681667,1190,Raila,Kibera,Waste collection bin / open dumping area,NaN,No one,None,1726.3
36.77413833,-1.31717,1191,Raila,Kibera,Waste collection bin / open dumping area,NaN,No one,None,1739.2
36.77898333,-1.31516,1192,soweto west,Kibera,Waste collection bin / open dumping area,NaN,Other,None,1779.1
36.78475667,-1.315506667,1193,Gatwekera,Kibera,Waste collection bin / open dumping area,NaN,No one,NaN,1674
36.77184499,-1.308741602,1194,Kianda,Kibera,Waste collection bin / open dumping area,NaN,No one,NaN,1738
36.77256944,-1.311801039,1195,Kianda,Kibera,Waste collection bin / open dumping area,NaN,No one,N/A,1725
36.79334171,-1.31181801,1196,Laini saba,Kibera,Waste collection bin / open dumping area,NaN,No one,NaN,1719
36.79739333,-1.313253333,1197,Laini saba,Kibera,Waste collection bin / open dumping area,NaN,Community group,N/A,1692.1
36.78057667,-1.307771667,1198,Toi Market,Kibera,Waste collection bin / open dumping area,NaN,Community group,N/A,1766.2
36.77809667,-1.309493333,1199,Toi Market,Kibera,Waste collection bin / open dumping area,NaN,Community group,N/A,1754.7
36.77629611,-1.312880293,1200,Kianda,Kibera,Waste collection bin / open dumping area,NaN,No one,N/A,1729
36.77644156,-1.31418214,1201,Kianda,Kibera,Waste collection bin / open dumping area,NaN,No one Community group County government,NaN,1750
36.77652169,-1.31218362,1202,Kianda,Kibera,Waste collection bin / open dumping area,NaN,County government,County government,1747
36.775515,-1.313811667,1203,Kianda,Kibera,Waste collection bin / open dumping area,NaN,No one,None,1738.3
36.77528333,-1.31541,1204,soweto west,Kibera,Waste collection bin / open dumping area,NaN,No one,None,1855.8
36.77667667,-1.316425,1205,soweto west,Kibera,Waste collection bin / open dumping area,NaN,No one,None,1763.7
36.77512667,-1.313636667,1206,Raila,Kibera,Waste collection bin / open dumping area,NaN,Other,None,1736.3
36.774945,-1.313958333,1207,Kianda,Kibera,Waste collection bin / open dumping area,NaN,No one,None,1838.4
36.77490333,-1.313928333,1208,Kianda,Kibera,Waste collection bin / open dumping area,NaN,No one,None,1838.5
36.77317667,-1.31275,1209,Kianda,Kibera,Waste collection bin / open dumping area,NaN,No one,None,1493.5
36.77148667,-1.312438333,1210,Kianda,Kibera,Waste collection bin / open dumping area,NaN,No one,None,1494.2
36.77288,-1.312363333,1211,Kianda,Kibera,Waste collection bin / open dumping area,NaN,No one,None,1677.6
36.77308667,-1.312116667,1212,Kianda,Kibera,Waste collection bin / open dumping area,NaN,No one,None,1837.1
36.77300167,-1.312211667,1213,Kianda,Kibera,Waste collection bin / open dumping area,NaN,No one,None,1837.2
36.773075,-1.312141667,1214,Kianda,Kibera,Waste collection bin / open dumping area,NaN,No one,None,1837.2
36.77375,-1.312245,1215,Kianda,Kibera,Waste collection bin / open dumping area,NaN,No one,None,1748
36.795135,-1.313135,1216,Laini saba,Kibera,Waste collection bin / open dumping area,NaN,No one,N/A,1741.8
36.79765,-1.315388333,1217,Laini saba,Kibera,Waste collection bin / open dumping area,NaN,No one,N/A,1725.1
36.79173057,-1.312836141,1218,Lindi,Kibera,Waste collection bin / open dumping area,NaN,No one,NaN,1691.689448
36.79376801,-1.312492665,1219,Mashimoni,Kibera,Waste collection bin / open dumping area,NaN,No one,NaN,1694.201836
36.79734833,-1.313321667,1220,Laini saba,Kibera,Waste collection bin / open dumping area,NaN,Community group,NaN,1729.2
36.79058544,-1.313589296,1221,Lindi,Kibera,Waste collection bin / open dumping area,NaN,No one,NaN,1711.522618
36.79126267,-1.312515,1222,Lindi,Kibera,Waste collection bin / open dumping area,NaN,Community group,NaN,1773.56
36.79254167,-1.314438333,1223,Lindi,Kibera,Waste collection bin / open dumping area,NaN,No one,None,1732.4
36.79290167,-1.31448,1224,Lindi,Kibera,Waste collection bin / open dumping area,NaN,No one,None,1732.3
36.79561,-1.314736667,1225,Lindi,Kibera,Waste collection bin / open dumping area,NaN,No one,None,1715.7
36.79455208,-1.3155925,1226,Lindi,Kibera,Waste collection bin / open dumping area,NaN,Community group,NaN,1723.325
36.79143278,-1.315426667,1227,Lindi,Kibera,Waste collection bin / open dumping area,NaN,Community group,Unknown,1690.466667
36.79135417,-1.316696667,1228,Lindi,Kibera,Waste collection bin / open dumping area,NaN,Community group,NaN,1705.5
36.78477333,-1.305976667,1229,D.C village,Kibera,Waste collection bin / open dumping area,NaN,County government,County government,1754
36.78065,-1.31237,1230,Olympic estate,Kibera,Waste collection bin / open dumping area,NaN,Other,Uniliver,1751.7
36.80099833,-1.317468333,1231,Silanga,Kibera,Waste collection bin / open dumping area,NaN,Community group,NaN,1715.4
36.78265333,-1.314975,1232,Gatwekera,Kibera,Waste collection bin / open dumping area,NaN,No one,NaN,1739.9
36.79656,-1.31411,1233,Laini saba,Kibera,Waste collection bin / open dumping area,NaN,Community group,N/a,1671.5
36.78948833,-1.312861667,1234,Kambi muru,Kibera,Juakali/ artisan shade / garage,NaN,Missing Values,NaN,1722.9
36.788985,-1.312291667,1235,Kambi muru,Kibera,Juakali/ artisan shade / garage,NaN,Missing Values,NaN,1722.7
36.786235,-1.312478333,1236,Kambi muru,Kibera,Juakali/ artisan shade / garage,NaN,Missing Values,NaN,1938.2
36.78696333,-1.311838333,1237,Kambi muru,Kibera,Juakali/ artisan shade / garage,NaN,Missing Values,NaN,1753.3
36.78665667,-1.311875,1238,Kambi muru,Kibera,Juakali/ artisan shade / garage,NaN,Missing Values,NaN,1757.9
36.78661,-1.311571667,1239,Kambi muru,Kibera,Communal sanitation facility (eg toilet),NaN,Community group,Yuseid .. partner with umando trust,1779.8
36.78758,-1.309181667,1240,Makongeni,Kibera,Communal sanitation facility (eg toilet),NaN,National government,Nairoby water,1772.3
36.799505,-1.317578333,1241,Silanga,Kibera,Juakali/ artisan shade / garage,NaN,Missing Values,NaN,1724.6
36.77332073,-1.30967091,1242,Kianda,Kibera,Juakali/ artisan shade / garage,NaN,Missing Values,NaN,1744
36.77353334,-1.30991384,1243,Kianda,Kibera,Juakali/ artisan shade / garage,NaN,Missing Values,NaN,1769
36.79909333,-1.318131667,1244,Silanga,Kibera,Communal sanitation facility (eg toilet),NaN,Community group,Nys,1662.3
36.79807833,-1.3183,1245,Silanga,Kibera,Communal sanitation facility (eg toilet),NaN,Community group,Nys,1699.6
36.78704167,-1.30696,1246,D.C village,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),NaN,1764
36.77754833,-1.313738333,1247,Olympic estate,Kibera,Juakali/ artisan shade / garage,NaN,Missing Values,NaN,1752.4
36.78581667,-1.306016667,1248,D.C village,Kibera,Juakali/ artisan shade / garage,NaN,Missing Values,NaN,1783.9
36.78183833,-1.307143333,1249,Toi Market,Kibera,Communal sanitation facility (eg toilet),NaN,Community group,NaN,1759.2
